filename,label,top right x,top right y,bottom right x,bottom right y,bottom left x,bottom left y,top left x,top left y
X5zP9Z1ULN_xZNZybaXzRKuhuLZoQL,3LU241022F,933.5357,475.9981,935.0321,535.25146,479.0937,546.7659,477.59726,487.51254
c8npYiix=C4RYRGLt9YypSNxImZttX,2G0484042A,886.68445,537.7402,887.5912,598.6536,391.14148,606.0435,390.23477,545.13007
gkbsacRDOuWFCOaYHNeyoNMJzhsBUudC,1WB273011A,766.33984,428.48297,767.48035,498.76477,415.55273,504.47577,414.41223,434.19397
pGm2Hw9zK23PSQIthghHgTxM_M3xX7N,2G2482032W,726.44,441.95282,727.7156,495.66315,375.11737,504.03693,373.8418,450.3266
8h_pQKlicezpVN4SvS=ubOfddbguuSm,3M1094052A,831.2848,472.1502,832.4934,522.12885,455.00122,531.2572,453.79263,481.27856
UCbMBPLdixlB7VJ696V9G3c6mD4YtTJ,1WF711022H,788.0405,432.51096,788.52625,479.1395,442.76562,482.74118,442.2799,436.11264
4J_8_meU6mMfJlaPEH76WjkxPjb6ZCT,3JL324042A,891.2114,493.2162,892.3906,550.56323,447.59265,559.709,446.41348,502.36194
wPBUr9k8G461HUE9huViapPUNv2OoaXy,3LT162011T,849.2271,457.06476,851.1378,522.48206,433.24518,534.6884,431.33444,469.27112
n7_qnHwJlThJliBQL=_eHYT7WRytGctR,3LT943042A,818.09344,470.40662,818.74493,520.57007,446.3858,525.4059,445.7343,475.24243
98rY6ak8iP1egWoJMl3ts1PorfzfijqL,2G3784033H,723.011,435.62692,723.9508,484.84268,355.20093,491.88394,354.26114,442.66818
ev2gt9mktkxiauHQLPrlL9IyowQkUN,3LU302022H,785.58167,433.20264,786.7997,481.31195,422.6233,490.53162,421.4053,442.4223
pH3k=kEWJHhUNiOu2CwD8LFXPBGKiEu,2G3244021H,903.3732,462.20013,904.41425,526.94385,468.46136,533.95355,467.42035,469.20984
IRLRmJHTgz5LCN5JpgOWt1vyYdM8ZgwF,2G1962012A,783.2262,438.45047,783.77966,484.757,423.5216,489.06284,422.9681,442.75632
UrWi3MlJZiIaCSg1HcO3564WEYnNz95,3LZ41404,776.7834,458.6757,778.49506,500.6824,528.49994,510.869,526.78827,468.86227
fuRoX5OmJ5=_ULgc9UX=Sl=_zUcrzXV8,2G1593012A,763.9437,477.29816,765.3257,529.97156,382.88086,540.0051,381.49893,487.33176
2pycpm8_zUZOekRm_578nyi39dOyNum,1WA034023K,899.88245,503.3368,900.99286,567.3646,387.5885,576.2682,386.4781,512.24036
smBmOtLeiW=jHBfj7qT4ZKz6hC7qunPl,1WE283022X,831.355,477.11032,831.75684,526.3419,454.8208,529.41895,454.4189,480.18735
TY3Yzbb2FlXyUK2vSmGz=D7XnjwiD95,1WA891012H,875.77136,444.83127,876.7794,494.78433,493.3579,502.522,492.34982,452.56894
nvbbP1u2Xgapmk=lbppNyIu6iVEto81,1WF284014A,807.2963,530.2167,807.39343,592.90356,340.87042,593.6262,340.77332,530.93933
P1YSgII3lfX9qh_ctMI3YbukOZay_QH,1W8153054A,902.3272,493.37006,903.1393,548.32294,486.22467,554.48395,485.41257,499.53107
Vs15M1zYBgO_3E4Q2jm4B5Mm=h=oTEv,1WL701011Y,825.1866,435.14734,826.2528,494.85486,459.99652,501.39514,458.93033,441.68762
WFI4jUnaNzg4y_TxUpo1UufglMqZgZc_,3LV041032X,828.93243,457.20898,829.87195,510.76324,419.98578,517.9542,419.04623,464.39996
BcQFmCb9YLDZDMRolyO3Y2Ce1818WX,1W9812011X,978.8945,500.45593,980.4351,583.1365,470.81586,592.63257,469.2752,509.95203
DpqJBPlvB1W1eut42GJDyYrnUGc=pwUN,1WH432012A,790.384,448.4292,791.30725,501.05493,387.68805,508.136,386.7648,455.51025
uvbyvXY4_hHMTOIdOsoleFfgKoCs7OHy,3LU663043A,861.76184,468.1998,862.83527,515.30444,492.41772,523.7457,491.3443,476.64108
kk4TO1xjSLdgffn64DqIk3Mtp_CpHr,1W8181041H,809.3989,432.57935,810.79224,490.16943,452.7456,498.83197,451.35226,441.24188
JyqGbRGSPFbkUI4YgGqVtRN3hHFlcitE,3M111401,841.1002,516.33405,842.2915,568.8282,525.1515,576.0251,523.9602,523.53094
pgvWpYYWTvX9jKhCeux_nt45_GdywmD,1W8651022H,844.58044,483.08173,845.027,542.91144,368.1671,546.47015,367.72058,486.64044
Dy2Dq71nOEWzPZqvTGjikfwSl51Z2,3LQ694031A,760.37494,519.74994,760.37494,589.5312,226.63531,589.5312,226.63531,519.74994
piZZ9tYBVSoUx4viKcW61J6mDt9rMc,1WH681013F,887.83875,438.087,889.23816,484.83224,512.68787,496.10532,511.28845,449.36008
Stxl5exomwul3Gq3lXbHFiaFNSTUB_S7,3LS875042F,759.12317,424.72424,760.0811,471.60638,414.13123,478.67523,413.17328,431.7931
czzZWF1TluBdCbMGfWyLbmGW9UYyyt,3LV264023Y,720.62616,430.76617,721.59216,480.67328,350.16754,487.86212,349.20157,437.95502
qpr8gQ24erE26sS1P4iNmnqGV5f9SM,2G5144021,976.1704,453.89636,976.64233,537.5805,314.4673,541.31433,313.9954,457.6302
674u9rp8WO4MgKYcZbE9_xLHKQ76f2,1WG49302,770.0368,436.15585,770.9473,478.63376,518.6325,484.0425,517.722,441.5646
tqn=hYKtWGhOblEthdpMU8j6z1Bg3FH,3M1113022T,838.57513,510.86417,838.9364,566.14264,399.445,569.01514,399.0837,513.73663
g2X9QZe_I1HZqO2mlcNVx_N56aK7F2rz,2FZ483012A,809.5644,458.92242,810.248,515.5789,386.22906,520.695,385.54547,464.0385
zQf64yjeYk=Gxu2LCbhi2MpKX6VzG,3M109401,801.2795,519.212,801.4371,570.6585,486.0794,571.6242,485.9218,520.1777
r48HX54f1SS4Wuurs3T71_bK=QQwn8B,2G5772021Y,860.3186,473.33356,861.5399,533.33124,405.73328,542.61,404.51193,482.6123
We2OOrdyj9FdEzGbEyn1c=93hdefvvfS,2G1594012A,806.0781,535.9689,806.6614,603.9121,312.82776,608.15125,312.2445,540.208
zG2GUizZ=9a74X21xdx2sdtLwJk43m,1WL183062A,862.6372,492.81726,863.0152,545.73486,460.8053,548.6078,460.4273,495.6902
Y3aEgm5N1qUFxpvlnyHNFvvrwByJjsf,3LZ414042T,990.88293,544.2254,994.4941,620.6651,452.00598,646.293,448.39484,569.85333
hnw8v6meMfQQDeqnlalIUbNMkxUu4=,1WC50V404,827.5326,498.27435,828.3767,544.2757,533.20276,549.6917,532.35864,503.69037
dXXVnkD4LXWjGngyjfbCPd1DoalBkSXk,5LH828013A,818.12506,462.83603,819.0915,519.39526,395.42596,526.6345,394.45953,470.0753
=zpppFGMX7tYWpHCVt1F4dy44gcib,3M1516022A,852.91406,438.89008,854.2538,489.7976,468.41296,499.95123,467.07327,449.0437
L2EXw4I7lfZFOSEL6IJaD6dsmPqL4M,4P5502033A,887.88464,469.96942,888.6415,527.9359,450.14905,533.6611,449.3922,475.69458
DaXauXa6Wbv5okCVQwokMHLHOgKUNyv,2G41744051,816.2172,528.66266,817.2892,592.37555,341.87933,600.3741,340.8074,536.6612
HVMJDz56Q1KJEllRBfBTTl1RVkDk3xx6,3LT134012Y,818.5534,429.4297,819.5693,477.17456,465.88763,484.69983,464.87177,436.95496
1716yKWZUj9rbvoxdYB=5HBEEX6ZDXX,2G0332011H,830.2504,469.8371,829.4626,544.11163,382.6646,539.37244,383.45245,465.0979
uJwGTX3nlcayiwjy_sUrN1JlO8KoY8Vj,3LU732011H,780.70636,433.5326,781.93304,490.0161,414.97113,497.98553,413.74445,441.502
bie9a8J2iX1M7eL5DpGIo2VGwGOVIq,3LU762031F,904.6906,537.1742,906.33545,638.43835,295.31842,648.3634,293.67355,547.09924
jFYLjPp95N5oeEZycXYklDD2re6abNkG,2G2572013H,861.4211,434.30273,862.0483,481.15656,499.42365,486.01056,498.79645,439.15674
BiPDYPmLSU2P_Z_httjglmw6wXoHDlR,3LZ046013A,874.609,445.2433,875.554,498.16394,475.27734,505.31177,474.33234,452.3911
tNbufcXyrn69xhMnlIzdcGORt=l=VPJ,1WG542012H,874.6057,469.93683,875.50684,525.75214,441.62097,532.75696,440.71982,476.94165
ni=avse_gb6eYgXRQSzkDO87=J7MYsE,3LZ003013A,789.25,510.125,789.25,567.875,346.5,567.875,346.50003,510.125
DU7Uln_WCvQ7dr8ldr4dLk6vP3ta_17Y,2G6464052A,852.9355,504.8158,854.0316,561.0006,417.69965,569.5132,416.6035,513.32837
QChlc=bDCEoXHtpfxxQtpJ=MK5d_RWz,2G3533013A,719.44543,429.02103,720.15857,473.9659,374.25793,479.4543,373.5448,434.50943
65RDxdXgGpJ7e6tZMXlls=ms1cFi5Ha,1W9631011T,986.4989,484.20856,987.7717,545.3654,526.00183,554.97626,524.729,493.8194
GTbSwBnrvwOak9_L_D5OnbU_ObDxS,1WH152022W,723.0596,454.939,723.95325,505.324,368.47632,511.6295,367.5826,461.24448
_9bG78aNHxZ8EqPxNOVp6fkKyIbqa9D,1WD67404,750.6192,498.8728,751.84283,547.86255,459.9184,555.15405,458.69476,506.1643
nETvdSvF=NDGofjuuCoyXG4RE34CBJqe,1W8613022T,962.4126,512.4799,963.47,571.299,518.5137,579.29816,517.4563,520.47906
URmP5RxSectt_DRxlntZzvVRIqPEPo,6T0898012F,853.0015,438.24686,853.76263,486.38834,492.11664,492.1061,491.35553,443.96463
hcL3_8ws_=eWnvfHmBg8hT5jHmgpRew,3LS055014A,822.8839,423.48492,823.84033,466.64984,488.49658,474.0805,487.54013,430.9156
hVEUvplkSVbPyEpHhvOvhBjmc9E=Rn4Y,3LX626023F,827.5196,433.38522,829.1074,489.63358,435.3559,500.74844,433.7681,444.5001
VtrnxRioxD1J5qNIGLqfIvN4N99cTu,1WH432011A,790.4523,435.30814,790.69275,494.9346,436.73718,496.3618,436.49673,436.73532
8dqu1VZbhQQip89wRMOE4eIK_8i_ry4,2G2901031H,816.9219,458.86932,816.9219,524.5625,399.4375,524.5625,399.4375,458.86932
nuRSmb3Hq1eDM9pFSp3jRpbL8jRfiepQ,1WJ594021F,846.9785,460.55685,847.9114,523.1996,422.60876,529.5331,421.6759,466.89035
CoeVpib5E9dOatSKdjx5wYXtY46dRP3,2G3731033F,878.2755,454.95657,878.5724,507.62503,482.4585,509.85757,482.16162,457.18912
evuhRRlxX4ialj1f_qDMvap_9uIyfnUJ,3M1084023T,795.2462,500.41537,796.0818,555.8314,367.0575,562.30054,366.22192,506.8845
SmxjtipI2rfPkqq8mXIxnceGO4zvRujd,3M0153022A,792.8135,458.18826,793.49646,514.8718,359.94153,520.09546,359.25858,463.41183
vj=P8VVdeybT9MtWo=F13URzXzXf5ZUo,2C6483063A,851.74445,466.02054,852.7227,511.99997,493.40704,519.6449,492.42877,473.66544
BikCJ3h4Z9jHTSmpz8eaMoqGkVMl4U,6T0693033A,816.84204,464.57074,817.70667,514.924,411.4043,521.90106,410.53964,471.5478
vTOPsXv72iHrlamZm1k4FcaPyrg42HdJ,1WH142012W,850.5829,495.53177,851.80115,558.07056,410.33582,566.67053,409.11755,504.13174
plnO8jwk7dB56Eci_TrampbZ8Ueork1,3LV482022F,778.3972,425.9269,779.3876,473.26694,434.38757,480.48453,433.39722,433.1445
H6FrsJpFOJgQyp6baboSX3YCuVuBdyy9,3LU203012T,790.92236,490.4195,792.52344,545.5644,379.4198,557.5588,377.81873,502.41388
lwYBLbi8FzQuRR_Jw7rzVybn3rsJ=2c,1WJ203012A,845.3984,472.12137,845.4898,531.364,387.40668,532.0709,387.31525,472.82834
saTfrp2V_UlCouvMGqbLWMkV9nNdsIk,3LY28406,718.13904,458.93192,719.2739,501.03287,470.51978,507.73825,469.3849,465.6373
2hVcFkPG8k228JMXlJ1P2BJk2ta5S8H,3LT222021Y,814.1462,459.03943,815.4296,527.8316,381.89435,535.9199,380.6109,467.12775
BvjZmdriRiIFFiDR7eMcJiyeEO1FtfS,2G4232022A,845.78815,438.42538,846.3628,485.78366,482.5805,490.19803,482.00583,442.83975
sSpZsCai2VHOw7NXMChYjmR876GfKgX,2G6575031F,736.29944,467.06934,737.1925,531.7735,291.51978,537.92456,290.62674,473.2204
9ph6hJk=DMSGmq1EY99lIHitj5SSMmJ,3M109305,782.2367,515.3457,783.3345,566.1863,466.89758,573.0187,465.79984,522.1781
eit3MRIasaCjHmJE84whMv=wSsM12z2,1WD54406,754.25104,496.43903,755.74786,552.53033,467.15436,560.2315,465.65753,504.1402
i2UyfOqR5xZ1EmdTf1OWMkP=U=WZ5Nt,1WC983023A,879.4074,469.26782,881.4754,532.53125,432.63715,547.20306,430.56915,483.93964
bFDLmIfxoWEgPME9IUSMmnjZH8Z6oJT,1WD69303,724.24603,491.90076,724.6808,538.66016,446.3802,541.24756,445.94547,494.48816
omMrbXCtMKiQhp3RHykzuCYorF4brhKB,3LU292011H,794.0625,446.35938,794.0625,508.92188,410.26562,508.92188,410.26562,446.35938
h9iWUIgoTY1D2HmyneqNSa8zr6j59a1l,4PB541021F,858.91,435.5815,860.1119,482.77908,510.14984,491.69113,508.94794,444.49356
vlX4I_wY6Otkd2vSNFr3pG5b2entGeT_,3LR282011F,846.93274,461.17984,848.078,516.2213,418.8822,525.1516,417.73694,470.11008
LUTyrmgYDmYO488Pz7BDgOh_9qbOEky=,3LV743031F,901.0863,472.96637,902.55505,534.3029,443.0625,545.306,441.59375,483.96948
RpWa8=dn6dpODDvSnMH8DXcnvdapf2k,1W8181022F,833.7085,451.1869,834.34216,504.4176,430.73657,509.2224,430.10287,455.9917
=WrS8VK3YuxWliyaC8vKCBW2TYrlrzf,3LZ304051A,977.91345,526.22095,980.12506,592.0591,484.13843,608.7202,481.92682,542.8821
3XRigowashpJe_uW5iIcG45F8riJB_p,3LZ213013K,854.14264,464.2852,855.1294,512.6355,485.11383,520.18665,484.12708,471.8364
s9TyrtusstrzGYSmd6PX7bQH=m2GYhn,1WC555031L,763.8542,451.69962,765.697,512.3098,369.8885,524.3446,368.04562,463.7344
ullLf=Nf_dTsnrBpCMqB2TnQCwuFlKZ,2G2902011H,814.4597,470.5199,815.36865,527.4997,368.4452,534.62915,367.53622,477.64935
vKNXh4GeVbj=oZuP3JLsTooCYb=N,1WL173023T,822.8731,473.96912,823.7956,526.55273,442.98663,533.2336,442.06415,480.64996
cSvDGqrLfPXLyxVCKx1CSkmVso9GTv,4P7887063K,818.10785,441.46637,818.7328,488.0246,453.60565,492.9256,452.98074,446.36737
tijf81ICxfoWNP8JIfapn6=O_5SOwMDa,1WG732022F,886.658,466.24188,888.0973,522.8284,452.7602,533.9015,451.3209,477.31494
3HOz6D4Na8jp3TgvOOe7Rb81fqJJIW5,1WC285013H,806.0737,523.7837,806.78674,594.66296,250.27307,600.2612,249.56006,529.38196
328_8vq8Ga_qBqh2vFPHckzPvrCdsn,3LV734032F,825.19025,426.1652,826.8749,476.11618,473.2094,488.0439,471.52475,438.09293
jS1YTv=gMUU6j_YUQ6bhSpS8DfRbG,2G6576012F,878.7673,467.0069,879.7156,523.5193,427.20343,531.1126,426.25516,474.60022
5P82a8kqb6cT=_osBwOtLR_V_coyyp,1WH521032H,830.12823,470.86584,831.5221,530.4548,386.30316,540.8692,384.9093,481.28027
dGVqxXbVmEcF3Ifbw63a3HkpnOfhU,6T0122053F,699.0104,486.226,699.3053,544.92365,252.66101,547.1678,252.36609,488.47015
7moP7g6zcVRjXbf7gr9yjOb_UGPP,3M1084042T,905.93646,528.25073,906.8549,590.15344,424.747,597.3064,423.82855,535.4037
JochQzFRwmY4qw=2KHrvIjM8MK4teWY,1WE154033A,892.68176,474.65964,893.73364,525.2267,514.0553,533.125,513.0034,482.5579
Yj4d9vRg9FNet3WnEhwLFC5RfxLGgfyk,1W8804012L,861.3173,463.48788,862.6512,513.70215,491.153,523.5709,489.81915,473.3566
y58Dkn8drdIx1JpFcy1v5BNjm_4qpqBq,2G6463013A,845.75946,478.93704,846.5798,529.53516,451.10565,535.94653,450.28534,485.34842
Ul4jQ2HG41el8DPll8tVqRIz=g2MDEV,4P4357051A,892.65704,480.55847,893.46155,536.4706,450.04156,542.8507,449.2371,486.9386
If=LKHsly3hK6VGdOkO7ZUCDH3tNQ5M,2G2682023Y,790.4527,494.14914,790.5087,548.6249,364.29095,549.0631,364.23492,494.58737
X2tWilnfVFJP1Fjme58G7D2vP2WCOoY,2G6596022F,717.053,426.2934,717.5708,470.41595,379.03174,474.38928,378.5139,430.26672
nKV9CbBx_wfiO=fLTqDS7oh4_TTs=6Q,2G0491021H,894.98285,517.0606,897.06537,616.8217,320.216,628.8636,318.13348,529.1025
97Z4DoRkOW5rPFdOYOCeFHdx7dapl6W,2G3842012W,789.2241,456.7398,789.98975,505.46655,423.65247,511.22235,422.88687,462.4956
jcaWY9itwakfC1bbuUJ8OvBTCMpkW_Fb,1WD68303,783.0516,474.9313,783.90704,519.1625,518.6348,524.29297,517.77936,480.06174
4gIPb_lxQXHZQmp_rqk3x5iO2zWKL2Ec,3LU693013X,917.91943,492.3208,919.70447,551.8219,485.02173,564.8623,483.2367,505.3612
NpCXlVyp8v8u7y9cM3K9pxasjSl5N5,1WG484021W,848.2031,474.03125,848.2031,549.8281,391.01562,549.8281,391.01562,474.03125
yyXdUg61SRQXNE5BcMUDwLyVnuPyuHic,1WH933022X,832.5324,433.6885,833.3218,482.01218,471.76678,487.9185,470.9774,439.59482
a2p=MdYORRY_Wvtmyw2L=nbmRSt4XGO,2G4612012Y,770.3844,449.40866,770.94165,496.25626,419.90417,500.43222,419.3469,453.58463
PltYlGepzlGkm4SRpdNT5yfDDRTK4Ex,2G3353022F,712.2343,427.40115,712.9985,471.77475,375.5385,477.58627,374.77435,433.21268
Qlo7wppVk_KyzTyzWljsSM85h7Mywrbz,3LZ924022F,827.74774,468.8262,828.09863,530.12854,388.0777,532.64734,387.72678,471.345
ugVUYewK8hqjx4Jcq6IRDyCa3R3d7vFL,1WA053031F,756.5254,431.93954,757.646,487.96988,412.9922,494.86264,411.8716,438.8323
oeBaiY6xy8_O3nCw3a64gdVX8pVykeB,1WA204011A,844.2809,449.5385,845.59985,522.3473,451.76233,529.48206,450.44333,456.67328
97bfCSRF=XlskcOgHf_hX8kd1FIedSX,1W8864032A,801.24524,477.74283,802.0559,529.52905,423.5575,535.45435,422.74683,483.66806
JN6Tbxu2od1GLtixfvx15CZ4MjHUeWe,3M0441011A,848.197,439.77475,848.7765,493.67636,482.60303,497.6127,482.02356,443.7111
oCbi9YJ2r=jMqDeLrdUZiEFcJ4F8COq,3M110305,765.2879,515.24207,766.4904,566.3202,450.07098,573.7694,448.86847,522.6913
=VmrNO=7m72BhMpvfex23FLVN662,2G1921021F,787.4955,554.5915,786.48035,640.8791,296.38086,635.11334,297.396,548.82574
uxfI1_6rJfV682wi8Irk6IvJwHkE1YJ,2G2001022H,899.1031,468.58423,899.8783,525.42706,454.86774,531.49664,454.0925,474.6538
Z7wM9up=nHjOcLllCanC9sQstfmwuCvy,3LY786012A,874.5956,439.11252,875.6554,489.65128,496.72595,497.59732,495.66614,447.05856
Mt2zmrZorH6nGE9D8Y6H3pf6Gngy5Xxh,1WE624032X,828.9251,451.00275,829.8987,498.71313,488.15497,505.68634,487.18143,457.97595
4F3p4_TXHNRjYZETKG6JZssYCC64ld=,3LT246011X,843.3574,442.95615,844.23267,500.95566,458.4309,506.77774,457.55563,448.77823
gMv3IHvRv56GLNoJEeCRz1B7_Wb_22SG,3LY006043K,843.3742,449.3839,843.8573,502.04102,454.79498,505.6104,454.31192,452.9533
fJUuQCms=SI_bDSQLtSeIIb5uptI,1W8936032K,852.95245,431.4568,854.0566,481.64838,483.89178,489.79138,482.78766,439.5998
tCwYLadh6lX_REaEiVZ8==SlpG_R6m6,4PC599022F,869.5805,464.83316,870.1584,518.379,463.22272,522.7706,462.64484,469.22476
sRey5moe5JWhqfKVksTJio9v=s=F_ao,1W8552011H,820.49945,470.87122,821.075,528.00305,387.42438,532.3719,386.84882,475.24005
tgMcG4j7kLghEfxJqSgz4UYDtD5Fk16,1W9662031F,932.41797,491.55676,932.9874,567.7611,452.62756,571.35034,452.05814,495.146
TUxp1PlcqtXi8NfKNJvqldyoiUrCGT,1VW291011F,809.67413,464.225,810.6226,509.54196,413.53168,517.8533,412.5832,472.53635
xjTWE9XM=k96YkdBEoB6KTJHvB6I81y,1WD68401,788.92584,492.28534,790.2232,539.68756,505.38007,547.48346,504.0827,500.08124
fkX9oS6M_dMSMM5Q_woEZhnC4tD5gwvS,3LZ293014A,939.5611,495.10428,940.62665,551.34436,517.70624,559.3574,516.6407,503.11734
nlgIbCo442trEkRkVJwP43SUHBaUlPMs,2G4252012F,848.1279,434.21027,849.1087,482.85443,481.32056,490.26978,480.33978,441.6256
kLeOgogb8L5COpaL7mOFknR1ROuj,3LT721021F,852.9978,490.95163,854.2323,568.7274,354.64856,576.65735,353.41403,498.88156
hqdS8q=G6PZxgyzMHYx9UTfMUyLjUr9,1VZ27304,730.1215,482.04202,731.12537,527.6826,449.93793,533.86707,448.93408,488.22647
3_yL66Qa9MOJZo1CIFPpeXMDdDtD2S,1WH243032A,878.2413,462.08365,879.17914,516.4778,458.48016,523.7312,457.5423,469.33713
auLH=e379vLZYlTSHijlkiiiyjadnQn,3LX303011A,863.62665,460.74326,865.35095,518.50195,433.45734,531.39514,431.73306,473.6365
iUmS491D4L8TEzRkezbyZPFakLek2yd,1WD154033K,907.1262,515.7498,908.1699,586.37506,361.0813,594.46014,360.03763,523.8349
1GPyMZbdyi7PuJD1Qv8uUM56T9Bo3cx,1W8182042A,785.622,436.9197,786.4815,483.64078,435.75385,490.0931,434.89435,443.37204
nxfPXqNX8MFdj2owjuz=8Mup7NYxTbcQ,3LY644022T,873.87006,510.21582,874.8435,570.5697,416.638,577.95996,415.66458,517.6061
=LpE5I7aUneYwQx7ngBj3EDbEtncjW,1WG012031H,807.62836,489.1162,808.27625,559.1194,347.88556,563.3805,347.23764,493.37732
WCRH8e5ielkB7i7c7vu8OIOXhSmULqfd,4PB497012A,901.3116,486.5551,902.3539,543.3233,445.3864,551.7142,444.3441,494.94598
Dkv7kcnzlTnKXKzlux2wh97pDIHq9wD,1WB184011A,757.9673,466.496,758.37366,549.9238,327.47498,552.02295,327.06857,468.59512
G2ZYuWaGYcl8qLoRG19egVkf=Hvmiib,1W9671031F,867.17596,486.26642,868.1332,547.8477,411.84772,554.94025,410.89047,493.35895
VqKFW=NzHBhSUXem5U1dKBVOEMkQM,3LY504032A,911.93866,489.43448,912.5692,544.6681,494.97247,549.4354,494.34192,494.2018
JrLzQM2Je4ZSQY8h6SUeljshjtSBZDG,5LK688052A,742.217,460.6248,743.4592,516.3213,329.61884,525.5515,328.37662,469.855
_l6Y2g7IByjV_slYC1XYfvqokyWOCjXf,3M1084072A,852.91766,532.32587,854.2368,597.50165,362.23102,607.45966,360.9119,542.2839
jlJovtJGnLpR67Y6IJGWxT6K2GpTcG,1W8961022H,866.714,472.77283,867.35657,531.2815,423.5216,536.1561,422.87903,477.64746
arEeB5KGoTK6EQNkEPT=XWDqDo_qPpl,1WF404052T,854.7226,516.43994,855.45984,575.31287,398.2636,581.03796,397.52637,522.16504
G9z5l1D44PktRWjiq3OcbnnPRQTOf,3M1414011A,860.15594,482.8791,860.9583,540.03046,462.0594,545.63055,461.25702,488.4792
_gLmhRXXqIvQr7=2_mTBJBfdC6uzG8r7,1W8551011,889.69867,458.39703,888.9278,529.2108,479.49078,524.7536,480.26166,453.9398
QgVjU5vdeydYhezXuxSLDKpOXyGQ4Rbo,1WA923032A,872.23364,443.89862,872.8661,492.44305,494.5923,497.37177,493.9598,448.82733
2NXtP72J9q36dfwYPo_xMhL91enLf86,1WG176032F,836.0988,432.47882,837.29443,482.42633,470.7486,491.2005,469.553,441.253
vcGtUy7kPWtGSb=E7pB7=6SZMIOshNi,1WC49V303,711.98676,468.71118,712.86304,510.48248,453.92657,515.9145,453.05026,474.1432
CdqjrJb=rkQ3ub=I8PkGRU=awqDJBT5B,2G2002032H,800.031,433.8504,801.3858,482.29956,433.6162,492.58344,432.2614,444.13428
h9c3xmihdnHB7os7J8MotgdpBIQMWSBj,3LZ06603,807.1181,442.09177,807.6967,483.17606,552.19855,486.77438,551.61993,445.6901
Y1GkaUwRC6nQruKV6Xy9ZLNknqZ8dSn,2G4242013F,950.1093,462.87787,951.58453,516.7172,519.8648,528.5467,518.3896,474.70734
B3JPQPV2iqPeOsn5dzXno6FhyURB,2G3311012Y,677.11523,491.3885,678.0338,543.56854,258.6917,550.9504,257.77316,498.77032
Bj19uLPjHemOQGmPycPDal2=m55dU9,2G1243062A,908.3157,475.91766,909.1272,530.2979,516.3252,536.16003,515.5137,481.7798
a4bsodKXUpFCQM6ILI=9KWU2PuNiUpuY,1WE28405,774.7534,481.9009,775.7025,529.3572,504.1455,534.7883,503.1964,487.33206
4REkLFXGIpKxNla=rWBsaD9sZ8G7IO3u,2G2392021X,791.6011,501.8179,792.60583,565.45374,321.2566,572.8961,320.25183,509.26028
_P5jIDwdBsFnKFqpOHlvd_7HQorxW9p,2G2891033K,852.9993,461.83572,854.30524,517.7096,420.99945,527.8368,419.69354,471.96298
aaZjqHJazT5es=iaxJgNKeXRD12WGH8,3LT711011T,819.2503,443.03503,820.53796,498.06543,429.4472,507.21667,428.15955,452.18628
vVtRlMU4Z1KGx8aFbZqPod_oUGKy,1W9392013F,682.55646,489.67462,682.1572,544.62213,279.97626,541.6999,280.3755,486.75238
qYcbjY=kki2I8UtWDLT7g8TlPwTyTurW,6T0121051F,917.9739,484.01294,918.68604,541.6947,459.6228,547.36206,458.91064,489.6803
yQXkur9HqOasVcGQpDdvUQt2kS=tLTfp,3LY174062K,836.1684,468.75427,836.55853,519.27783,464.4156,522.15155,464.02545,471.628
C8brcbEJtoYGOkmEybODWIqwTrIucy5d,1WB975033A,840.7538,444.1509,842.4004,502.86655,452.77783,513.79297,451.13123,455.0773
NDWGtB4pwy=fUZoksMDD3PvuU1Ghrgc,3LT791021A,790.22174,430.2982,791.34216,490.5767,436.0063,497.1815,434.8859,436.90298
jYfvYvqVU9bpKGbbK2mHBhfrJNRGen,3LW176032K,818.0455,436.28778,819.04095,487.05896,390.04413,495.47064,389.04865,444.69946
Dj8gBBehUOLE8eyaTDzZ8JD=Kcg_ZQr,2G6644052T,884.26733,511.06915,885.44556,569.2183,435.3662,578.3381,434.188,520.1889
inZbMiWo38XGNP=FMtXY7Xrcny8WZPym,3LT124023F,810.85547,434.28143,811.85864,482.79553,452.65625,490.22302,451.6531,441.70892
7r2BzmNGtsCay59MDxmVBcb5hYnGMMX,3LV392022H,805.88916,446.27008,806.70325,494.48035,422.3767,500.97064,421.5626,452.76038
zETkkJ3ENJ1RrdpZU8ueO1o7LxbiTZ,1WE15406,785.29004,497.54813,785.79785,555.8059,490.6361,558.3789,490.12827,500.12112
7wgtGoGKdDPw46fryPqj_X4UJXnQISx,1VC113031K,911.39935,558.9831,912.66534,632.8464,322.50763,642.96185,321.24164,569.0986
kjHmMPovsRqvpTcVEPlNtulfnnWHVh3U,4P7888053F,852.9505,458.31726,853.91956,513.0689,440.41888,520.3875,439.44986,465.63586
Og6=_fWEUkMfrsmckck6a3vn8kBQySLY,1WF296011A,713.39417,424.5131,714.6116,478.0792,387.47595,485.51407,386.25854,431.94797
nY_1erd4yEqNWwvR8C3PpRb71TeKZOCa,3M0432012A,897.51953,471.8957,898.2488,529.62555,442.78015,535.37933,442.0509,477.64948
jaNkslwMLDjCVvIvDGOSWlYV4iHCahB,1WJ162021F,824.5521,478.1211,824.39136,555.9413,370.84286,555.0044,371.00363,477.18423
kJP=OR2uPOmacsB6YUgWE5I1kcokSOeP,3M110306,794.0087,523.8624,794.95905,578.6876,465.68658,584.395,464.73627,529.5698
